('to', 1, 1, 0.2922386164843829)
('call', 1, 1, 0.2922386164843829)
('the', 1, 1, 0.2922386164843829)
('police', 2, 1.5527864045000421, 0.4537841505468516)
('my', 1, 1, 0.33424017981122156)
('suitcase', 2, 1.5527864045000421, 0.5190036070485142)
('was', 1, 1, 0.33424017981122156)
('vibrating', 3, 1.8947905504078837, 0.6333151342729345)
('nine', 1, 1, 0.33424017981122156)
('times', 1, 1, 0.33424017981122156)
('out', 1, 1, 0.33424017981122156)
('of', 1, 1, 0.33424017981122156)
('ten', 1, 1, 0.33424017981122156)
('its', 1, 1, 0.37814977503788527)
('an', 1, 1, 0.37814977503788527)
('electric', 3, 1.8947905504078837, 0.716514620380652)
('razor', 2, 1.5527864045000421, 0.5871858295435776)
('but', 1, 1, 0.3084937801155062)
('every', 3, 1.8947905504078837, 0.5845310994224687)
('once', 1, 1, 0.3084937801155062)
('in', 1, 1, 0.3084937801155062)
('a', 1, 1, 0.3084937801155062)
('while', 1, 1, 0.3084937801155062)
('its', 1, 1, 1.03)
('a', 1, 1, 1.03)
('its', 1, 1, 0.24848968227004078)
('company', 3, 1.8947905504078837, 0.4708359018391307)
('policy', 3, 1.8947905504078837, 0.4708359018391307)
('never', 2, 1.5527864045000421, 0.38585140028745446)
('to', 1, 1, 0.24848968227004078)
('imply', 2, 1.5527864045000421, 0.38585140028745446)
('ownership', 3, 1.8947905504078837, 0.4708359018391307)
('in', 1, 1, 0.24848968227004078)
('the', 1, 1, 0.24848968227004078)
('event', 2, 1.5527864045000421, 0.38585140028745446)
('of', 1, 1, 0.24848968227004078)
('a', 1, 1, 0.24848968227004078)
('we', 1, 1, 0.3347151804115679)
('have', 1, 1, 0.3347151804115679)
('to', 1, 1, 0.3347151804115679)
('use', 1, 1, 0.3347151804115679)
('the', 1, 1, 0.3347151804115679)
('indefinite', 4, 2.1085167819936483, 0.7057525750858226)
('article', 3, 1.8947905504078837, 0.6342151609219088)
('a', 1, 1, 0.3347151804115679)
('never', 2, 1.5527864045000421, 0.5197411815228615)
('your', 1, 1, 2.093)
('i', 1, 1, 1.047)
('own', 1, 1, 1.047)
('i', 1, 1, 0.33109018480924196)
('had', 1, 1, 0.33109018480924196)
('everything', 3, 1.8947905504078837, 0.6273465535093515)
('in', 1, 1, 0.33109018480924196)
('that', 1, 1, 0.33109018480924196)
('suitcase', 2, 1.5527864045000421, 0.5141123376351973)
('my', 1, 1, 0.33109018480924196)
('shirts', 1, 1, 0.33109018480924196)
('my', 1, 1, 0.79075)
('my', 1, 1, 0.79075)
('ax', 1, 1, 0.79075)
('ties', 1, 1, 0.79075)
('never', 2, 1.5527864045000421, 1.418488397192511)
('mind', 1, 1, 0.9135116028074888)
('hey', 1, 1, 0.9096666666666666)
('my', 1, 1, 0.9096666666666666)
('car', 1, 1, 0.9096666666666666)
('home', 1, 1, 0.2605660870837605)
('was', 1, 1, 0.2605660870837605)
('a', 1, 1, 0.2605660870837605)
('condo', 2, 1.5527864045000421, 0.4046034774974373)
('on', 1, 1, 0.2605660870837605)
('the', 1, 1, 0.2605660870837605)
('floor', 1, 1, 0.2605660870837605)
('of', 1, 1, 0.272304675313414)
('a', 1, 1, 0.272304675313414)
('filing', 2, 1.5527864045000421, 0.42283099770846755)
('cabinet', 3, 1.8947905504078837, 0.5159603256157438)
('for', 1, 1, 0.272304675313414)
('widows', 2, 1.5527864045000421, 0.42283099770846755)
('and', 1, 1, 0.272304675313414)
('professionals', 4, 2.1085167819936483, 0.574158977713665)
('the', 1, 1, 0.43059022998213237)
('walls', 1, 1, 0.43059022998213237)
('were', 1, 1, 0.43059022998213237)
('solid', 2, 1.5527864045000421, 0.6686146550268016)
('concrete', 2, 1.5527864045000421, 0.6686146550268016)
('a', 1, 1, 0.276465756912136)
('foot', 1, 1, 0.276465756912136)
('of', 1, 1, 0.276465756912136)
('concrete', 2, 1.5527864045000421, 0.42929226864297826)
('is', 1, 1, 0.276465756912136)
('important', 3, 1.8947905504078837, 0.5238447037084784)
('when', 1, 1, 0.35248228789534275)
('your', 1, 1, 0.35248228789534275)
('neighbor', 2, 1.5527864045000421, 0.547329704470958)
('has', 1, 1, 0.35248228789534275)
('to', 1, 1, 0.35248228789534275)
('watch', 1, 1, 0.35248228789534275)
('game', 1, 1, 0.35248228789534275)
('shows', 1, 1, 0.35248228789534275)
('at', 1, 1, 0.35248228789534275)
('full', 1, 1, 0.35248228789534275)
('volume', 2, 1.5527864045000421, 0.547329704470958)
('or', 1, 1, 0.2600603669746014)
('when', 1, 1, 0.2600603669746014)
('a', 1, 1, 0.2600603669746014)
('blast', 1, 1, 0.2600603669746014)
('of', 1, 1, 0.2600603669746014)
('debris', 2, 1.5527864045000421, 0.40381820218745273)
('that', 1, 1, 0.2600603669746014)
('used', 1, 1, 0.2600603669746014)
('to', 1, 1, 0.2600603669746014)
('be', 1, 1, 0.2600603669746014)
('your', 1, 1, 0.2600603669746014)
('personal', 3, 1.8947905504078837, 0.4927599258790812)
('effects', 2, 1.5527864045000421, 0.40381820218745273)
('blows', 1, 1, 0.3182086976726132)
('out', 1, 1, 0.3182086976726132)
('of', 1, 1, 0.3182086976726132)
('your', 1, 1, 0.3182086976726132)
('windows', 2, 1.5527864045000421, 0.494110139539698)
('and', 1, 1, 0.3182086976726132)
('sails', 1, 1, 0.3182086976726132)
('flaming', 2, 1.5527864045000421, 0.494110139539698)
('into', 2, 1.5527864045000421, 0.494110139539698)
('the', 1, 1, 0.3182086976726132)
('night', 1, 1, 0.3182086976726132)
('i', 1, 1, 0.37080877926190475)
('suppose', 2, 1.5527864045000421, 0.5757868311071429)
('these', 1, 1, 0.37080877926190475)
('things', 1, 1, 0.37080877926190475)
('happen', 2, 1.5527864045000421, 0.5757868311071429)
('nothing', 2, 1.5527864045000421, 0.9147698664074162)
('up', 1, 1, 0.5891150667962919)
('there', 1, 1, 0.5891150667962919)
('you', 1, 1, 0.33306742722429994)
('cant', 1, 1, 0.33306742722429994)
('go', 1, 1, 0.33306742722429994)
('into', 2, 1.5527864045000421, 0.5171825727757001)
('the', 1, 1, 0.33306742722429994)
('unit', 2, 1.5527864045000421, 0.5171825727757001)
('police', 2, 1.5527864045000421, 0.5171825727757001)
('orders', 2, 1.5527864045000421, 0.5171825727757001)
('do', 1, 1, 0.31970449170049203)
('you', 1, 1, 0.31970449170049203)
('have', 1, 1, 0.31970449170049203)
('somebody', 3, 1.8947905504078837, 0.6057730497970479)
('you', 1, 1, 0.31970449170049203)
('can', 1, 1, 0.31970449170049203)
('call', 1, 1, 0.31970449170049203)
('how', 1, 1, 0.6842491609891993)
('embarrassing', 4, 2.1085167819936483, 1.4427508390108004)
('a', 1, 1, 0.3435304603308737)
('houseful', 2, 1.5527864045000421, 0.5334294283334217)
('of', 1, 1, 0.3435304603308737)
('condiments', 3, 1.8947905504078837, 0.6509182700122098)
('and', 1, 1, 0.3435304603308737)
('no', 1, 1, 0.3435304603308737)
('food', 1, 1, 0.3435304603308737)
('the', 1, 1, 0.2758017958904347)
('police', 2, 1.5527864045000421, 0.42826127899536254)
('later', 2, 1.5527864045000421, 0.42826127899536254)
('told', 1, 1, 0.2758017958904347)
('me', 1, 1, 0.2758017958904347)
('the', 1, 1, 0.2758017958904347)
('pilot', 2, 1.5527864045000421, 0.42826127899536254)
('light', 1, 1, 0.2758017958904347)
('might', 1, 1, 0.2758017958904347)
('have', 1, 1, 0.2758017958904347)
('gone', 1, 1, 0.2758017958904347)
('out', 1, 1, 0.2758017958904347)
('letting', 2, 1.5527864045000421, 0.5061373013239592)
('out', 1, 1, 0.32595423289201364)
('just', 1, 1, 0.32595423289201364)
('a', 1, 1, 0.32595423289201364)
('little', 2, 1.5527864045000421, 0.5061373013239592)
('bit', 1, 1, 0.32595423289201364)
('of', 1, 1, 0.32595423289201364)
('gas', 1, 1, 0.32595423289201364)
('that', 1, 1, 0.2997569213199358)
('gas', 1, 1, 0.2997569213199358)
('could', 1, 1, 0.2997569213199358)
('have', 1, 1, 0.2997569213199358)
('filled', 1, 1, 0.2997569213199358)
('the', 1, 1, 0.2997569213199358)
('condo', 2, 1.5527864045000421, 0.46545847208038515)
('square', 1, 1, 0.3656524758424985)
('feet', 1, 1, 0.3656524758424985)
('with', 1, 1, 0.3656524758424985)
('high', 1, 1, 0.3656524758424985)
('ceilings', 2, 1.5527864045000421, 0.5677801932600118)
('for', 1, 1, 0.3656524758424985)
('days', 1, 1, 0.3656524758424985)
('and', 1, 1, 0.3656524758424985)
('days', 1, 1, 0.3656524758424985)
('then', 1, 1, 0.3711919131872285)
('the', 1, 1, 0.3711919131872285)
('refrigerators', 5, 2.253598641734706, 0.8365175913816449)
('compressor', 3, 1.8947905504078837, 0.703330929494984)
('could', 1, 1, 0.3711919131872285)
('have', 1, 1, 0.3711919131872285)
('clicked', 1, 1, 0.3711919131872285)
('on', 1, 1, 0.3711919131872285)
('yeah', 1, 1, 2.058)
('i', 1, 1, 0.37098491638910375)
('can', 1, 1, 0.37098491638910375)
('hear', 1, 1, 0.37098491638910375)
('you', 1, 1, 0.37098491638910375)
('breathing', 2, 1.5527864045000421, 0.5760603344435853)
('if', 1, 1, 0.32799999999999996)
('you', 1, 1, 0.32799999999999996)
('ask', 1, 1, 0.32799999999999996)
('me', 1, 1, 0.32799999999999996)
('now', 1, 1, 0.32799999999999996)
('i', 1, 1, 0.32799999999999996)
('tell', 1, 1, 0.32799999999999996)
('you', 1, 1, 0.32799999999999996)
('why', 1, 1, 0.32799999999999996)
('i', 1, 1, 0.32799999999999996)
('called', 1, 1, 0.32799999999999996)
('him', 1, 1, 0.32799999999999996)
('hello', 2, 1.5527864045000421, 1.3570530077772265)
('this', 1, 1, 0.8739469922227734)
('tyler', 2, 1.5527864045000421, 0.7138445900748293)
('who', 1, 1, 0.459718469975057)
('is', 1, 1, 0.459718469975057)
('this', 1, 1, 0.459718469975057)
('we', 1, 1, 0.2907536215629766)
('met', 1, 1, 0.2907536215629766)
('we', 1, 1, 0.2907536215629766)
('met', 1, 1, 0.2907536215629766)
('on', 1, 1, 0.2907536215629766)
('the', 1, 1, 0.2907536215629766)
('airplane', 2, 1.5527864045000421, 0.45147827062214047)
('we', 1, 1, 0.40160017647946666)
('had', 1, 1, 0.40160017647946666)
('the', 1, 1, 0.40160017647946666)
('same', 1, 1, 0.40160017647946666)
('suitcase', 2, 1.5527864045000421, 0.6235992940821335)
('the', 1, 1, 0.5888335975813868)
('clever', 2, 1.5527864045000421, 0.9143328048372263)
('guy', 1, 1, 0.5888335975813868)
('oh', 1, 1, 0.7889999999999999)
('yeah', 1, 1, 0.7889999999999999)
('right', 1, 1, 0.7889999999999999)
('i', 1, 1, 0.24656703225683316)
('called', 1, 1, 0.24656703225683316)
('a', 1, 1, 0.24656703225683316)
('second', 2, 1.5527864045000421, 0.3828659354863339)
('ago', 2, 1.5527864045000421, 0.3828659354863339)
('there', 1, 1, 0.24656703225683316)
('was', 1, 1, 0.24656703225683316)
('no', 1, 1, 0.24656703225683316)
('answer', 2, 1.5527864045000421, 0.3828659354863339)
('im', 1, 1, 0.3344277409591755)
('at', 1, 1, 0.3344277409591755)
('a', 1, 1, 0.3344277409591755)
('yeah', 1, 1, 0.3344277409591755)
('i', 1, 1, 0.3344277409591755)
('you', 1, 1, 0.3344277409591755)
('i', 1, 1, 0.3344277409591755)
('never', 2, 1.5527864045000421, 0.5192948494490697)
('pick', 1, 1, 0.3344277409591755)
('up', 1, 1, 0.3344277409591755)
('my', 1, 1, 0.3344277409591755)
('phone', 1, 1, 0.3344277409591755)
('so', 1, 1, 0.698)
('whats', 1, 1, 0.698)
('up', 1, 1, 0.698)
('well', 1, 1, 2.025)
('not', 1, 1, 0.40328481779172803)
('gonna', 2, 1.5527864045000421, 0.626215182208272)
('believe', 2, 1.5527864045000421, 0.626215182208272)
('this', 1, 1, 0.40328481779172803)
('you', 1, 1, 0.3718333333333333)
('know', 1, 1, 0.3718333333333333)
('it', 1, 1, 0.3718333333333333)
('could', 1, 1, 0.3718333333333333)
('be', 1, 1, 0.3718333333333333)
('worse', 1, 1, 0.3718333333333333)
('a', 1, 1, 0.20800225652777815)
('woman', 2, 1.5527864045000421, 0.32298307604166404)
('could', 1, 1, 0.20800225652777815)
('cut', 1, 1, 0.20800225652777815)
('off', 1, 1, 0.20800225652777815)
('your', 1, 1, 0.20800225652777815)
('penis', 2, 1.5527864045000421, 0.32298307604166404)
('while', 1, 1, 0.20800225652777815)
('you', 1, 1, 0.20800225652777815)
('sleep', 1, 1, 0.20800225652777815)
('and', 1, 1, 0.20800225652777815)
('toss', 1, 1, 0.20800225652777815)
('it', 1, 1, 0.20800225652777815)
('out', 1, 1, 0.20800225652777815)
('of', 1, 1, 0.20800225652777815)
('a', 1, 1, 0.20800225652777815)
('car', 1, 1, 0.20800225652777815)
('always', 2, 1.5527864045000421, 1.1251664131184242)
('that', 1, 1, 0.724611195627192)
('i', 1, 1, 0.724611195627192)
('know', 1, 1, 0.724611195627192)
('when', 1, 1, 0.33109018480924196)
('you', 1, 1, 0.33109018480924196)
('buy', 1, 1, 0.33109018480924196)
('furniture', 3, 1.8947905504078837, 0.6273465535093515)
('you', 1, 1, 0.33109018480924196)
('tell', 1, 1, 0.33109018480924196)
('yourself', 2, 1.5527864045000421, 0.5141123376351973)
('it', 1, 1, 0.33109018480924196)
('the', 1, 1, 0.3771079684071763)
('last', 1, 1, 0.3771079684071763)
('sofa', 2, 1.5527864045000421, 0.5855681263712949)
('ill', 1, 1, 0.3771079684071763)
('need', 1, 1, 0.3771079684071763)
('whatever', 3, 1.8947905504078837, 0.5246049323579295)
('happens', 2, 1.5527864045000421, 0.4299152782473512)
('that', 1, 1, 0.276866977326333)
('sofa', 2, 1.5527864045000421, 0.4299152782473512)
('problem', 2, 1.5527864045000421, 0.4299152782473512)
('is', 1, 1, 0.276866977326333)
('handled', 2, 1.5527864045000421, 0.4299152782473512)
('i', 1, 1, 0.24692216275065207)
('had', 1, 1, 0.24692216275065207)
('it', 1, 1, 0.24692216275065207)
('all', 1, 1, 0.24692216275065207)
('i', 1, 1, 0.24692216275065207)
('had', 1, 1, 0.24692216275065207)
('a', 1, 1, 0.24692216275065207)
('stereo', 3, 1.8947905504078837, 0.46786578066621304)
('that', 1, 1, 0.24692216275065207)
('was', 1, 1, 0.24692216275065207)
('very', 2, 1.5527864045000421, 0.38341737728895925)
('decent', 2, 1.5527864045000421, 0.38341737728895925)
('a', 1, 1, 0.3612209268990149)
('wardrobe', 2, 1.5527864045000421, 0.5608989443096939)
('that', 1, 1, 0.3612209268990149)
('was', 1, 1, 0.3612209268990149)
('getting', 2, 1.5527864045000421, 0.5608989443096939)
('very', 2, 1.5527864045000421, 0.5608989443096939)
('respectable', 4, 2.1085167819936483, 0.7616403863738739)
('i', 1, 1, 0.30412748670491807)
('was', 1, 1, 0.30412748670491807)
('close', 1, 1, 0.30412748670491807)
('to', 1, 1, 0.30412748670491807)
('being', 2, 1.5527864045000421, 0.47224502659016404)
('complete', 2, 1.5527864045000421, 0.47224502659016404)
('shit', 1, 1, 0.320125)
('man', 1, 1, 0.320125)
('now', 1, 1, 0.320125)
('its', 1, 1, 0.320125)
('all', 1, 1, 0.320125)
('gone', 1, 1, 0.320125)
('all', 1, 1, 0.320125)
('gone', 1, 1, 0.320125)
('all', 1, 1, 1.3645)
('gone', 1, 1, 1.3645)
('do', 1, 1, 0.33749999999999997)
('you', 1, 1, 0.33749999999999997)
('know', 1, 1, 0.33749999999999997)
('what', 1, 1, 0.33749999999999997)
('a', 1, 1, 0.33749999999999997)
('is', 1, 1, 0.33749999999999997)
('a', 1, 1, 0.45009156467546846)
('comforter', 3, 1.8947905504078837, 0.8528292435653764)
('its', 1, 1, 0.45009156467546846)
('a', 1, 1, 0.45009156467546846)
('blanket', 2, 1.5527864045000421, 0.6988960624082188)
('just', 1, 1, 0.274311728973469)
('a', 1, 1, 0.274311728973469)
('blanket', 2, 1.5527864045000421, 0.425947523344903)
('why', 1, 1, 0.274311728973469)
('do', 1, 1, 0.274311728973469)
('guys', 1, 1, 0.274311728973469)
('like', 1, 1, 0.274311728973469)
('you', 1, 1, 0.274311728973469)
('and', 1, 1, 0.274311728973469)
('i', 1, 1, 0.274311728973469)
('know', 1, 1, 0.274311728973469)
('what', 1, 1, 0.274311728973469)
('a', 1, 1, 0.274311728973469)
('is', 1, 1, 0.274311728973469)
('is', 1, 1, 0.36720728701904576)
('this', 1, 1, 0.36720728701904576)
('essential', 3, 1.8947905504078837, 0.6957808974846035)
('to', 1, 1, 0.36720728701904576)
('our', 2, 1.5527864045000421, 0.570194482916519)
('survival', 3, 1.8947905504078837, 0.6957808974846035)
('in', 1, 1, 0.36720728701904576)
('the', 1, 1, 0.36720728701904576)
('sense', 1, 1, 0.36720728701904576)
('no', 1, 1, 1.627)
('what', 1, 1, 0.49775)
('are', 1, 1, 0.49775)
('we', 1, 1, 0.49775)
('then', 1, 1, 0.49775)
('i', 1, 1, 0.5830140830140353)
('dunno', 2, 1.5527864045000421, 0.905296341736253)
('consumers', 3, 1.8947905504078837, 1.1046895752497117)
('right', 1, 1, 0.5286548720275523)
('were', 1, 1, 0.5286548720275523)
('consumers', 3, 1.8947905504078837, 1.0016902559448955)
('we', 1, 1, 0.3495901866568239)
('are', 1, 1, 0.3495901866568239)
('byproducts', 3, 1.8947905504078837, 0.6624001821926782)
('of', 1, 1, 0.3495901866568239)
('a', 1, 1, 0.3495901866568239)
('lifestyle', 2, 1.5527864045000421, 0.5428388889873482)
('obsession', 3, 1.8947905504078837, 0.6624001821926782)
('murder', 2, 1.5527864045000421, 0.6730194684443398)
('crime', 1, 1, 0.43342694558240613)
('poverty', 3, 1.8947905504078837, 0.8212532807816952)
('these', 1, 1, 0.43342694558240613)
('things', 1, 1, 0.43342694558240613)
('concern', 2, 1.5527864045000421, 0.6730194684443398)
('me', 1, 1, 0.43342694558240613)
('what', 1, 1, 0.4017020039386156)
('concerns', 2, 1.5527864045000421, 0.6237574103763046)
('me', 1, 1, 0.4017020039386156)
('are', 1, 1, 0.4017020039386156)
('celebrity', 4, 2.1085167819936483, 0.8469954166650495)
('magazines', 3, 1.8947905504078837, 0.7611411611427993)
('television', 4, 2.1085167819936483, 0.9467579018459712)
('with', 1, 1, 0.44901606187397336)
('channels', 2, 1.5527864045000421, 0.6972260362800555)
('some', 1, 1, 0.3151199467266664)
('guys', 1, 1, 0.3151199467266664)
('name', 1, 1, 0.3151199467266664)
('on', 1, 1, 0.3151199467266664)
('my', 1, 1, 0.3151199467266664)
('underwear', 3, 1.8947905504078837, 0.5970862973027232)
('rogaine', 2, 1.5527864045000421, 0.48931396906394514)
('viagra', 3, 1.8947905504078837, 1.03)
('olestra', 3, 1.8947905504078837, 1.03)
('martha', 2, 1.5527864045000421, 0.6098186516393845)
('stewart', 2, 1.5527864045000421, 0.6098186516393845)
('fuck', 1, 1, 0.39272539344246166)
('martha', 2, 1.5527864045000421, 0.6098186516393845)
('stewart', 2, 1.5527864045000421, 0.6098186516393845)
('polishing', 3, 1.8947905504078837, 0.536089093050793)
('the', 1, 1, 0.28292789033352067)
('brass', 1, 1, 0.28292789033352067)
('on', 1, 1, 0.28292789033352067)
('the', 1, 1, 0.28292789033352067)
('titanic', 3, 1.8947905504078837, 0.536089093050793)
('its', 1, 1, 0.28292789033352067)
('all', 1, 1, 0.28292789033352067)
('going', 2, 1.5527864045000421, 0.4393265815637698)
('down', 1, 1, 0.28292789033352067)
('so', 1, 1, 0.29474594116596825)
('fuck', 1, 1, 0.29474594116596825)
('off', 1, 1, 0.29474594116596825)
('with', 1, 1, 0.29474594116596825)
('your', 1, 1, 0.29474594116596825)
('sofa', 2, 1.5527864045000421, 0.45767749022408477)
('units', 2, 1.5527864045000421, 0.45767749022408477)
('and', 1, 1, 0.29474594116596825)
('green', 1, 1, 0.29474594116596825)
('stripe', 1, 1, 0.29474594116596825)
('patterns', 2, 1.5527864045000421, 0.45767749022408477)
('i', 1, 1, 0.5457309419172556)
('say', 1, 1, 0.5457309419172556)
('never', 2, 1.5527864045000421, 0.8474035871241167)
('be', 1, 1, 0.5457309419172556)
('complete', 2, 1.5527864045000421, 0.8474035871241167)
('i', 1, 1, 0.3318279976963865)
('say', 1, 1, 0.3318279976963865)
('stop', 1, 1, 0.3318279976963865)
('being', 2, 1.5527864045000421, 0.5152580034554203)
('perfect', 2, 1.5527864045000421, 0.5152580034554203)
('i', 1, 1, 0.4447825617293313)
('say', 1, 1, 0.4447825617293313)
('lets', 1, 1, 0.4447825617293313)
('evolve', 2, 1.5527864045000421, 0.6906523148120063)
('let', 1, 1, 0.3282857142857143)
('the', 1, 1, 0.3282857142857143)
('chips', 1, 1, 0.3282857142857143)
('fall', 1, 1, 0.3282857142857143)
('where', 1, 1, 0.3282857142857143)
('they', 1, 1, 0.3282857142857143)
('may', 1, 1, 0.3282857142857143)
('but', 1, 1, 0.299)
('me', 1, 1, 0.299)
('and', 1, 1, 0.299)
('i', 1, 1, 0.299)
('could', 1, 1, 0.299)
('be', 1, 1, 0.299)
('wrong', 1, 1, 0.299)
('maybe', 2, 1.5527864045000421, 0.4354436364770425)
('its', 1, 1, 0.28042725980541044)
('a', 1, 1, 0.28042725980541044)
('terrible', 3, 1.8947905504078837, 0.5313509219560684)
('tragedy', 3, 1.8947905504078837, 0.5313509219560684)
('its', 1, 1, 0.3614322990351864)
('just', 1, 1, 0.3614322990351864)
('stuff', 1, 1, 0.3614322990351864)
('not', 1, 1, 0.3614322990351864)
('a', 1, 1, 0.3614322990351864)
('tragedy', 3, 1.8947905504078837, 0.6848385048240678)
('you', 1, 1, 0.27102974349493264)
('did', 1, 1, 0.27102974349493264)
('lose', 1, 1, 0.27102974349493264)
('a', 1, 1, 0.27102974349493264)
('lot', 1, 1, 0.27102974349493264)
('of', 1, 1, 0.27102974349493264)
('versatile', 3, 1.8947905504078837, 0.5135445968536709)
('solutions', 3, 1.8947905504078837, 0.5135445968536709)
('for', 1, 1, 0.27102974349493264)
('modern', 2, 1.5527864045000421, 0.42085130091406514)
('living', 2, 1.5527864045000421, 0.42085130091406514)
('fuck', 1, 1, 0.6485)
('right', 1, 1, 0.6485)
('i', 1, 1, 0.6485)
('smoke', 1, 1, 0.6485)
('my', 1, 1, 0.34565826524094073)
('insurance', 3, 1.8947905504078837, 0.6549500146489163)
('is', 1, 1, 0.34565826524094073)
('probably', 3, 1.8947905504078837, 0.6549500146489163)
('gonna', 2, 1.5527864045000421, 0.5367334548692022)
('cover', 2, 1.5527864045000421, 0.5367334548692022)
('it', 1, 1, 0.34565826524094073)
('so', 1, 1, 0.34565826524094073)
('what', 1, 1, 2.127)
('the', 1, 1, 0.3658456849049427)
('things', 1, 1, 0.3658456849049427)
('you', 1, 1, 0.3658456849049427)
('own', 1, 1, 0.3658456849049427)
('end', 1, 1, 0.3658456849049427)
('up', 1, 1, 0.3658456849049427)
('owning', 2, 1.5527864045000421, 0.5680802056654013)
('you', 1, 1, 0.3658456849049427)
('do', 1, 1, 0.41159999999999997)
('what', 1, 1, 0.41159999999999997)
('you', 1, 1, 0.41159999999999997)
('like', 1, 1, 0.41159999999999997)
('man', 1, 1, 0.41159999999999997)
('oh', 1, 1, 0.8116666666666666)
('its', 1, 1, 0.8116666666666666)
('late', 1, 1, 0.8116666666666666)
('hey', 1, 1, 0.38999999999999996)
('thanks', 1, 1, 0.38999999999999996)
('for', 1, 1, 0.38999999999999996)
('the', 1, 1, 0.38999999999999996)
('beer', 1, 1, 0.38999999999999996)
('yeah', 1, 1, 0.38999999999999996)
('man', 1, 1, 0.38999999999999996)
('i', 1, 1, 0.3769278786419389)
('should', 1, 1, 0.3769278786419389)
('find', 1, 1, 0.3769278786419389)
('a', 1, 1, 0.3769278786419389)
('hotel', 2, 1.5527864045000421, 0.5852884854322445)
('what', 1, 1, 2.093)
('what', 1, 1, 1.627)
('a', 1, 1, 0.5795451134895199)
('hotel', 2, 1.5527864045000421, 0.8999097730209604)
('yeah', 1, 1, 0.5795451134895199)
('just', 1, 1, 0.33616775838357604)
('ask', 1, 1, 0.33616775838357604)
('man', 1, 1, 0.33616775838357604)
('what', 1, 1, 0.33616775838357604)
('are', 1, 1, 0.33616775838357604)
('you', 1, 1, 0.33616775838357604)
('talking', 2, 1.5527864045000421, 0.521996724849272)
('about', 2, 1.5527864045000421, 0.521996724849272)
('oh', 1, 1, 0.3258954046387854)
('god', 1, 1, 0.3258954046387854)
('three', 1, 1, 0.3258954046387854)
('pitchers', 2, 1.5527864045000421, 0.506045953612146)
('of', 1, 1, 0.3258954046387854)
('beer', 1, 1, 0.3258954046387854)
('and', 1, 1, 0.3258954046387854)
('you', 1, 1, 0.3258954046387854)
('still', 1, 1, 0.3258954046387854)
('cant', 1, 1, 0.3258954046387854)
('ask', 1, 1, 0.3258954046387854)
('what', 1, 1, 1.628)
('you', 1, 1, 0.23663795152198172)
('called', 1, 1, 0.23663795152198172)
('me', 1, 1, 0.23663795152198172)
('because', 2, 1.5527864045000421, 0.3674481939120733)
('you', 1, 1, 0.23663795152198172)
('needed', 2, 1.5527864045000421, 0.3674481939120733)
('a', 1, 1, 0.23663795152198172)
('place', 1, 1, 0.23663795152198172)
('to', 1, 1, 0.23663795152198172)
('stay', 1, 1, 0.23663795152198172)
('oh', 1, 1, 0.3143636363636364)
('hey', 1, 1, 0.3143636363636364)
('no', 1, 1, 0.3143636363636364)
('no', 1, 1, 0.3143636363636364)
('no', 1, 1, 0.3143636363636364)
('yes', 1, 1, 0.3143636363636364)
('you', 1, 1, 0.3143636363636364)
('did', 1, 1, 0.3143636363636364)
('so', 1, 1, 0.3143636363636364)
('just', 1, 1, 0.3143636363636364)
('ask', 1, 1, 0.3143636363636364)
('cut', 1, 1, 0.3389477555561112)
('the', 1, 1, 0.3389477555561112)
('foreplay', 2, 1.5527864045000421, 0.5263134666633331)
('and', 1, 1, 0.3389477555561112)
('just', 1, 1, 0.3389477555561112)
('ask', 1, 1, 0.3389477555561112)
('man', 1, 1, 0.3389477555561112)
('would', 1, 1, 0.3455018766436866)
('would', 1, 1, 0.3455018766436866)
('that', 1, 1, 0.3455018766436866)
('be', 1, 1, 0.3455018766436866)
('a', 1, 1, 0.3455018766436866)
('problem', 2, 1.5527864045000421, 0.5364906167815672)
('is', 1, 1, 0.2408571783011128)
('it', 1, 1, 0.2408571783011128)
('a', 1, 1, 0.2408571783011128)
('problem', 2, 1.5527864045000421, 0.3739997518922105)
('for', 1, 1, 0.2408571783011128)
('you', 1, 1, 0.2408571783011128)
('to', 1, 1, 0.2408571783011128)
('ask', 1, 1, 0.2408571783011128)
('can', 1, 1, 0.31842857142857145)
('i', 1, 1, 0.31842857142857145)
('stay', 1, 1, 0.31842857142857145)
('at', 1, 1, 0.31842857142857145)
('your', 1, 1, 0.31842857142857145)
('place', 1, 1, 0.31842857142857145)
('yeah', 1, 1, 0.31842857142857145)
('thanks', 1, 1, 2.06)
('i', 1, 1, 0.2836217739348624)
('want', 1, 1, 0.2836217739348624)
('you', 1, 1, 0.2836217739348624)
('to', 1, 1, 0.2836217739348624)
('do', 1, 1, 0.2836217739348624)
('me', 1, 1, 0.2836217739348624)
('a', 1, 1, 0.2836217739348624)
('favor', 2, 1.5527864045000421, 0.4404040345862387)
('yeah', 1, 1, 0.2836217739348624)
('sure', 1, 1, 0.2836217739348624)
('i', 1, 1, 0.21809090909090909)
('want', 1, 1, 0.21809090909090909)
('you', 1, 1, 0.21809090909090909)
('to', 1, 1, 0.21809090909090909)
('hit', 1, 1, 0.21809090909090909)
('me', 1, 1, 0.21809090909090909)
('as', 1, 1, 0.21809090909090909)
('hard', 1, 1, 0.21809090909090909)
('as', 1, 1, 0.21809090909090909)
